27, 125, pa2-unknown-i-output1.txt
  102.65,   725.72,   225.59
  105.00,   724.85,   351.64
  102.67,   851.50,   101.89
  103.39,   850.30,   225.70
  106.26,   850.06,   351.74
  225.85,   601.16,    99.88
  226.25,   599.73,   224.69
  227.66,   598.62,   350.32
  227.47,   725.18,   100.29
  227.69,   723.99,   224.55
  229.53,   724.06,   350.84
  228.67,   849.34,   101.22
  229.36,   848.65,   225.41
  230.98,   849.23,   351.49
  351.42,   599.22,    99.62
  352.04,   598.55,   224.18
  352.27,   597.88,   349.45
  352.48,   723.84,    99.78
  353.12,   722.72,   224.87
  353.52,   723.58,   350.93
  353.76,   848.60,   100.43
  354.37,   847.56,   225.75
  354.79,   848.11,   351.34
  100.94,   601.99,   223.73
   99.79,   603.92,   349.09
   98.12,   606.17,   473.91
  100.41,   726.50,   220.33
   99.46,   728.91,   346.44
   97.75,   731.70,   471.89
   99.04,   850.79,   217.88
   98.29,   854.18,   343.38
   96.81,   857.32,   469.10
  226.00,   602.53,   226.11
  224.00,   604.62,   351.58
  221.61,   607.11,   476.60
  225.31,   726.65,   222.59
  223.60,   730.06,   349.07
  222.22,   733.10,   474.77
  224.88,   851.66,   220.63
  223.39,   854.99,   346.35
  221.34,   858.10,   472.08
  351.82,   603.32,   229.16
  348.54,   605.82,   354.14
  346.06,   608.58,   478.97
  350.82,   727.50,   226.55
  347.73,   731.61,   352.57
  345.03,   734.90,   477.52
  350.17,   852.70,   224.35
  347.41,   856.13,   349.98
  344.78,   859.25,   474.55
  101.55,   599.44,   349.56
  105.31,   601.60,   474.61
  107.76,   604.89,   599.35
   99.90,   724.68,   347.26
  104.04,   727.52,   472.52
  106.82,   730.52,   597.19
   97.69,   849.74,   344.46
  102.15,   852.90,   470.39
  104.94,   855.79,   595.78
  225.62,   601.49,   346.55
  229.01,   603.79,   471.58
  232.30,   606.76,   596.67
  224.54,   726.55,   344.41
  228.25,   729.81,   470.29
  231.47,   732.65,   594.37
  222.86,   851.91,   342.08
  226.60,   854.97,   467.68
  229.76,   857.65,   592.62
  350.66,   603.87,   343.37
  353.10,   606.30,   468.76
  356.65,   608.74,   593.45
  348.33,   729.12,   342.25
  351.14,   732.63,   467.17
  354.78,   734.47,   591.08
  346.89,   853.70,   340.10
  350.01,   856.94,   464.66
